team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
PIT,2020,PIT,2020020815,PIT,PHI,AWAY,20210503,Team Level,all,0.5025,0.4567,0.4639,3600.0,32.335,4.899,2.027,7.197,1.007,17.313,12.558,4.822,4.879,4.803,37.0,8.0,13.0,58.0,2.0,1.0,0.0,11.0,1.0,15.0,15.0,35.0,43.0,4.0,8.0,22.0,18.0,6.0,12.0,30.0,8.0,7.0,0.832,0.94,3.126,0.0,0.0,2.0,55.015,45.0,43.902,4.0,0.493,0.251,0.251,5.14,5.117,5.039,37.979,4.851,2.672,8.344,1.269,20.071,14.792,4.791,4.932,4.87,45.0,7.0,17.0,69.0,7.0,4.0,1.0,11.0,0.0,10.0,20.0,38.0,45.0,5.0,10.0,47.0,16.0,3.0,7.0,32.0,16.0,4.0,1.12,2.008,1.723,1.0,4.0,2.0,74.034,52.0,53.663,6.0,0.567,0.814,0.814,4.604,4.69,4.634
PIT,2020,PIT,2020020826,PIT,PHI,AWAY,20210504,Team Level,all,0.5967,0.4797,0.4362,3600.0,30.801,4.363,1.815,7.033,1.283,14.649,11.858,4.325,4.563,4.522,31.0,10.0,18.0,59.0,7.0,2.0,0.0,14.0,0.0,7.0,11.0,24.0,34.0,3.0,9.0,30.0,17.0,3.0,5.0,28.0,8.0,5.0,0.558,1.16,2.644,1.0,3.0,3.0,64.404,41.0,44.925,4.0,0.411,0.265,0.265,4.509,4.709,4.672,37.765,2.949,2.642,9.591,1.298,21.683,14.837,2.877,2.72,2.654,33.0,20.0,11.0,64.0,3.0,6.0,1.0,10.0,2.0,9.0,23.0,30.0,50.0,5.0,13.0,39.0,24.0,5.0,11.0,39.0,12.0,2.0,0.887,1.553,0.509,2.0,1.0,0.0,58.358,53.0,48.499,8.0,0.555,0.99,0.99,2.514,2.319,2.296
PIT,2021,PIT,2021020153,PIT,PHI,HOME,20211104,Team Level,all,0.5001,0.4923,0.5,3714.0,36.638,3.884,2.79,8.084,1.209,19.101,14.932,3.73,3.876,3.722,36.0,14.0,14.0,64.0,3.0,3.0,0.0,6.0,1.0,17.0,20.0,33.0,47.0,3.0,6.0,30.0,39.0,14.0,11.0,30.0,15.0,5.0,0.799,1.9,1.185,1.0,1.0,1.0,65.042,50.0,51.357,7.0,0.599,0.694,0.694,3.789,3.779,3.637,36.77,3.882,2.313,8.284,1.108,18.916,15.498,3.852,3.902,3.873,38.0,12.0,16.0,66.0,2.0,2.0,0.0,8.0,0.0,18.0,20.0,36.0,48.0,2.0,4.0,27.0,20.0,8.0,4.0,37.0,9.0,4.0,1.026,1.126,1.73,0.0,1.0,1.0,65.056,50.0,48.801,1.0,0.503,0.275,0.275,4.11,4.132,4.105
PIT,2021,PIT,2021020227,PIT,WSH,AWAY,20211114,Team Level,all,0.3093,0.4299,0.4416,3600.0,25.035,1.404,1.447,6.333,0.765,13.258,10.793,1.397,1.398,1.39,25.0,9.0,12.0,46.0,1.0,0.0,0.0,3.0,1.0,12.0,17.0,24.0,33.0,3.0,6.0,25.0,18.0,8.0,6.0,29.0,4.0,1.0,0.646,0.513,0.246,0.0,1.0,0.0,43.534,34.0,32.84,3.0,0.299,0.0,0.0,1.703,1.695,1.685,31.345,3.135,2.38,7.481,0.995,17.175,11.833,3.087,3.177,3.128,32.0,11.0,18.0,61.0,6.0,4.0,1.0,5.0,2.0,8.0,18.0,26.0,37.0,2.0,4.0,24.0,27.0,8.0,8.0,29.0,11.0,3.0,0.815,1.488,0.833,2.0,4.0,0.0,65.306,43.0,44.578,4.0,0.518,0.748,0.748,2.905,2.949,2.924
PIT,2021,PIT,2021020307,PIT,NYI,AWAY,20211126,Team Level,all,0.6109,0.578,0.5769,3600.0,30.867,2.963,2.118,6.598,0.959,18.747,13.615,2.899,3.112,3.042,30.0,15.0,18.0,63.0,1.0,0.0,0.0,6.0,2.0,17.0,19.0,29.0,44.0,4.0,8.0,19.0,20.0,3.0,15.0,35.0,7.0,3.0,1.073,0.861,1.029,0.0,1.0,0.0,66.127,45.0,47.29,9.0,0.437,0.0,0.0,3.4,3.576,3.488,23.603,1.887,1.5,6.166,0.979,12.182,10.285,1.823,1.794,1.734,25.0,8.0,13.0,46.0,0.0,2.0,0.0,8.0,2.0,8.0,13.0,25.0,33.0,3.0,6.0,27.0,29.0,4.0,15.0,26.0,5.0,2.0,0.662,0.519,0.706,0.0,0.0,0.0,43.98,33.0,31.758,6.0,0.325,0.706,0.706,1.506,1.439,1.416
PIT,2021,PIT,2021020414,PIT,WSH,AWAY,20211210,Team Level,all,0.6015,0.4907,0.4941,3600.0,28.973,3.693,2.066,5.958,0.926,17.205,12.153,3.673,3.829,3.808,33.0,9.0,11.0,53.0,4.0,1.0,0.0,9.0,3.0,10.0,15.0,29.0,38.0,2.0,4.0,35.0,24.0,6.0,2.0,31.0,8.0,3.0,0.781,0.968,1.944,2.0,1.0,1.0,57.907,42.0,45.266,1.0,0.449,0.028,0.028,4.113,4.277,4.25,31.253,2.447,2.094,7.522,0.993,17.24,12.705,2.387,2.294,2.24,31.0,12.0,12.0,55.0,2.0,2.0,0.0,12.0,1.0,9.0,17.0,29.0,41.0,1.0,2.0,24.0,32.0,6.0,5.0,34.0,7.0,2.0,0.866,0.953,0.627,1.0,1.0,0.0,51.168,43.0,40.447,3.0,0.461,0.513,0.513,2.394,2.271,2.238
PIT,2021,PIT,2021020604,PIT,PHI,AWAY,20220106,Team Level,all,0.6587,0.5333,0.5641,3600.0,32.263,4.064,2.203,7.061,1.009,16.195,13.469,3.886,4.365,4.183,32.0,12.0,12.0,56.0,6.0,2.0,0.0,7.0,1.0,16.0,13.0,26.0,38.0,5.0,10.0,28.0,17.0,12.0,6.0,28.0,11.0,5.0,0.872,1.441,1.75,0.0,2.0,4.0,61.725,44.0,47.544,5.0,0.49,0.305,0.305,4.248,4.565,4.387,24.93,2.106,1.785,5.221,0.732,14.294,9.862,2.054,1.936,1.888,20.0,14.0,15.0,49.0,2.0,1.0,0.0,4.0,0.0,13.0,14.0,18.0,32.0,3.0,6.0,24.0,30.0,4.0,3.0,23.0,11.0,0.0,0.806,1.3,0.0,1.0,1.0,0.0,44.149,34.0,31.213,1.0,0.38,0.094,0.094,2.393,2.204,2.153
PIT,2021,PIT,2021020716,PIT,CBJ,AWAY,20220121,Team Level,all,0.6033,0.5391,0.5185,3600.0,31.984,3.889,2.831,7.376,1.117,16.536,10.251,3.809,4.038,3.955,31.0,11.0,20.0,62.0,5.0,5.0,0.0,4.0,2.0,13.0,13.0,26.0,37.0,2.0,4.0,25.0,9.0,7.0,8.0,27.0,9.0,6.0,0.575,1.142,2.172,2.0,0.0,3.0,63.92,42.0,43.328,2.0,0.664,0.722,0.722,3.83,3.966,3.938,28.182,2.557,1.835,6.006,0.858,15.212,12.533,2.459,2.486,2.389,27.0,12.0,14.0,53.0,2.0,2.0,0.0,6.0,2.0,14.0,13.0,25.0,37.0,6.0,12.0,26.0,26.0,9.0,4.0,25.0,13.0,1.0,0.678,1.574,0.305,0.0,1.0,1.0,50.958,39.0,37.874,0.0,0.394,0.111,0.111,2.84,2.76,2.651
PIT,2021,PIT,2021020802,PIT,WSH,HOME,20220201,Team Level,all,0.5831,0.6031,0.6078,3857.0,45.245,4.604,3.337,9.831,1.501,25.418,17.309,4.249,4.544,4.191,47.0,15.0,17.0,79.0,3.0,4.0,0.0,7.0,5.0,19.0,24.0,44.0,59.0,2.0,4.0,35.0,20.0,11.0,11.0,44.0,12.0,6.0,1.372,1.569,1.663,0.0,3.0,0.0,78.406,62.0,61.877,3.0,0.751,1.174,1.174,4.182,4.123,3.947,30.238,3.292,2.09,6.16,0.862,15.406,12.189,3.258,3.346,3.312,32.0,8.0,12.0,52.0,4.0,2.0,1.0,7.0,1.0,13.0,13.0,28.0,36.0,5.0,10.0,33.0,28.0,8.0,11.0,29.0,8.0,3.0,0.683,1.008,1.602,0.0,2.0,2.0,52.607,40.0,40.396,4.0,0.485,1.216,1.216,2.56,2.605,2.582
PIT,2021,PIT,2021020514,PIT,PHI,HOME,20220215,Team Level,all,0.5807,0.5421,0.557,3631.0,31.399,2.968,2.228,6.371,1.011,17.381,14.041,2.883,2.872,2.789,34.0,10.0,14.0,58.0,5.0,3.0,1.0,9.0,3.0,11.0,13.0,29.0,39.0,4.0,8.0,28.0,20.0,9.0,14.0,34.0,6.0,4.0,1.234,0.722,1.013,1.0,2.0,2.0,55.871,44.0,42.312,2.0,0.488,0.8,0.8,2.657,2.56,2.528,25.41,2.143,1.723,6.184,0.868,13.963,10.118,2.115,2.253,2.223,27.0,8.0,14.0,49.0,4.0,2.0,1.0,8.0,0.0,7.0,14.0,23.0,31.0,4.0,8.0,38.0,17.0,9.0,5.0,27.0,5.0,3.0,0.562,0.637,0.944,2.0,1.0,1.0,51.268,35.0,36.52,5.0,0.397,0.359,0.359,2.181,2.285,2.262
PIT,2021,PIT,2021021304,PIT,CAR,HOME,20220220,Team Level,all,0.4264,0.5408,0.5294,3600.0,33.135,3.123,2.364,6.921,0.991,18.796,12.804,3.013,2.937,2.834,34.0,11.0,8.0,53.0,3.0,3.0,1.0,6.0,1.0,15.0,17.0,31.0,42.0,2.0,4.0,28.0,20.0,4.0,9.0,30.0,13.0,2.0,0.927,1.639,0.557,2.0,0.0,1.0,49.524,45.0,42.049,1.0,0.509,0.746,0.746,2.887,2.73,2.696,30.053,4.201,1.876,6.49,0.944,14.519,11.97,4.141,4.474,4.406,30.0,10.0,5.0,45.0,4.0,3.0,1.0,7.0,1.0,11.0,14.0,26.0,36.0,4.0,8.0,31.0,28.0,10.0,2.0,25.0,9.0,6.0,0.6,1.084,2.517,0.0,2.0,2.0,48.57,40.0,43.221,0.0,0.407,0.999,0.999,3.609,3.798,3.783
PIT,2021,PIT,2021020833,PIT,NYR,HOME,20220226,Team Level,all,0.5315,0.4904,0.5072,3600.0,25.578,2.444,1.709,5.794,0.784,13.928,10.342,2.365,2.38,2.304,26.0,9.0,16.0,51.0,1.0,2.0,0.0,4.0,0.0,11.0,17.0,25.0,34.0,5.0,10.0,22.0,39.0,10.0,9.0,24.0,9.0,2.0,0.798,1.094,0.552,0.0,1.0,0.0,50.416,35.0,34.828,4.0,0.37,0.387,0.387,2.427,2.372,2.334,24.676,2.154,1.882,5.592,0.894,13.796,9.682,2.079,2.193,2.118,27.0,7.0,19.0,53.0,0.0,2.0,0.0,6.0,2.0,12.0,12.0,27.0,34.0,5.0,10.0,26.0,43.0,9.0,5.0,24.0,8.0,2.0,0.597,0.952,0.606,0.0,0.0,0.0,53.7,34.0,34.284,1.0,0.456,0.166,0.166,2.444,2.488,2.428
PIT,2021,PIT,2021020841,PIT,CBJ,AWAY,20220227,Team Level,all,0.5287,0.5917,0.5686,3600.0,42.27,3.85,2.72,9.897,1.321,23.423,16.789,3.723,3.944,3.814,40.0,18.0,13.0,71.0,3.0,4.0,1.0,8.0,1.0,14.0,28.0,37.0,55.0,2.0,4.0,32.0,16.0,4.0,4.0,46.0,8.0,4.0,0.928,1.13,1.791,1.0,0.0,2.0,70.868,58.0,57.589,1.0,0.592,1.275,1.275,3.166,3.205,3.18,32.681,3.432,2.247,7.585,1.06,17.171,12.505,3.076,3.402,3.046,34.0,10.0,5.0,49.0,2.0,4.0,1.0,8.0,1.0,10.0,19.0,32.0,42.0,4.0,8.0,27.0,16.0,10.0,0.0,32.0,8.0,4.0,1.012,1.058,1.362,1.0,1.0,0.0,49.48,44.0,44.742,0.0,0.491,1.253,1.253,2.671,2.637,2.474
PIT,2021,PIT,2021020876,PIT,CAR,AWAY,20220304,Team Level,all,0.3217,0.3448,0.337,3794.0,22.67,1.996,1.779,5.376,0.771,12.107,8.972,1.905,2.162,2.063,24.0,7.0,9.0,40.0,2.0,2.0,0.0,3.0,0.0,11.0,13.0,22.0,29.0,3.0,9.0,32.0,25.0,6.0,6.0,21.0,9.0,1.0,0.631,1.158,0.207,0.0,2.0,0.0,43.689,31.0,33.68,1.0,0.398,0.225,0.225,2.169,2.35,2.268,44.397,4.208,2.903,11.1,1.524,23.886,17.38,3.981,3.955,3.74,42.0,19.0,15.0,76.0,3.0,7.0,2.0,12.0,3.0,21.0,15.0,39.0,58.0,3.0,9.0,32.0,23.0,7.0,16.0,46.0,11.0,4.0,1.548,1.344,1.315,1.0,0.0,2.0,70.684,61.0,56.94,9.0,0.646,1.128,1.128,3.725,3.497,3.415
PIT,2021,PIT,2021020945,PIT,CAR,HOME,20220313,Team Level,all,0.3712,0.3107,0.3165,3600.0,18.41,1.916,1.193,4.319,0.609,9.592,7.372,1.904,1.905,1.892,22.0,3.0,7.0,32.0,4.0,1.0,0.0,5.0,0.0,5.0,10.0,18.0,21.0,1.0,2.0,37.0,29.0,13.0,11.0,19.0,5.0,1.0,0.537,0.656,0.723,1.0,2.0,1.0,32.576,25.0,25.56,4.0,0.252,0.183,0.183,1.985,1.972,1.97,40.031,3.245,2.476,9.216,1.329,21.095,16.639,3.069,3.279,3.102,43.0,11.0,17.0,71.0,2.0,4.0,1.0,9.0,0.0,23.0,16.0,41.0,52.0,3.0,6.0,25.0,36.0,3.0,0.0,41.0,9.0,4.0,0.944,1.127,1.174,1.0,0.0,1.0,70.189,54.0,53.266,0.0,0.552,0.758,0.758,3.04,3.078,3.033
PIT,2021,PIT,2021021007,PIT,CBJ,HOME,20220322,Team Level,all,0.6082,0.5472,0.5366,3600.0,32.736,3.646,2.614,6.92,1.069,17.117,12.634,3.483,3.609,3.45,37.0,7.0,14.0,58.0,5.0,4.0,1.0,2.0,0.0,12.0,21.0,32.0,39.0,3.0,8.0,31.0,9.0,10.0,8.0,26.0,14.0,4.0,0.905,1.75,0.991,1.0,3.0,1.0,58.757,44.0,43.854,4.0,0.577,0.991,0.991,3.232,3.214,3.172,27.406,2.349,1.917,6.384,0.914,14.957,11.48,2.329,2.345,2.326,27.0,11.0,10.0,48.0,1.0,4.0,1.0,2.0,0.0,14.0,17.0,26.0,37.0,4.0,8.0,20.0,26.0,6.0,2.0,31.0,6.0,1.0,0.764,0.706,0.878,0.0,0.0,1.0,46.868,38.0,37.881,0.0,0.444,1.076,1.076,1.716,1.718,1.704
PIT,2021,PIT,2021021029,PIT,NYR,AWAY,20220325,Team Level,all,0.4756,0.4245,0.4267,3600.0,23.027,2.22,1.495,5.37,0.721,12.841,9.354,2.212,2.172,2.165,21.0,11.0,13.0,45.0,1.0,0.0,0.0,5.0,1.0,15.0,10.0,20.0,31.0,1.0,2.0,26.0,24.0,4.0,7.0,24.0,6.0,2.0,0.503,0.764,0.952,0.0,0.0,1.0,41.042,32.0,30.72,3.0,0.323,0.0,0.0,2.542,2.486,2.475,31.462,2.448,2.115,6.954,1.026,17.215,13.241,2.438,2.512,2.502,33.0,10.0,18.0,61.0,5.0,0.0,0.0,4.0,1.0,6.0,27.0,28.0,38.0,3.0,8.0,16.0,25.0,4.0,6.0,33.0,10.0,0.0,1.228,1.221,0.0,2.0,3.0,0.0,66.606,43.0,44.629,3.0,0.445,0.0,0.0,2.893,2.967,2.955
PIT,2021,PIT,2021021062,PIT,NYR,HOME,20220329,Team Level,all,0.3507,0.4528,0.473,3600.0,24.751,2.88,1.999,5.661,0.883,14.139,9.439,2.81,2.789,2.72,24.0,11.0,13.0,48.0,2.0,2.0,0.0,2.0,1.0,9.0,19.0,22.0,33.0,2.0,4.0,26.0,32.0,11.0,13.0,23.0,8.0,4.0,0.716,1.025,1.139,1.0,1.0,0.0,46.685,35.0,33.88,6.0,0.439,0.379,0.379,2.941,2.835,2.807,27.08,5.333,1.679,5.458,0.876,14.525,11.129,4.857,5.418,4.942,26.0,13.0,19.0,58.0,3.0,2.0,1.0,6.0,0.0,10.0,18.0,23.0,36.0,4.0,8.0,22.0,38.0,10.0,2.0,29.0,3.0,7.0,0.996,0.427,3.91,2.0,0.0,1.0,59.653,39.0,40.197,0.0,0.384,0.905,0.905,4.812,4.914,4.683
PIT,2021,PIT,2021021129,PIT,NYR,AWAY,20220407,Team Level,all,0.4628,0.566,0.589,3600.0,29.592,1.972,2.295,6.741,1.017,18.818,12.156,1.949,1.987,1.963,30.0,13.0,17.0,60.0,0.0,2.0,0.0,5.0,1.0,13.0,22.0,30.0,43.0,3.0,6.0,23.0,28.0,8.0,4.0,37.0,6.0,0.0,1.193,0.779,0.0,0.0,0.0,0.0,58.907,43.0,42.38,1.0,0.536,0.209,0.209,2.299,2.311,2.301,21.392,2.289,1.327,4.955,0.654,12.113,8.661,2.286,2.27,2.267,24.0,6.0,16.0,46.0,3.0,0.0,0.0,8.0,0.0,10.0,9.0,21.0,27.0,4.0,8.0,25.0,22.0,7.0,6.0,24.0,4.0,2.0,0.567,0.426,1.296,1.0,1.0,1.0,46.792,30.0,30.345,4.0,0.272,0.0,0.0,2.561,2.538,2.534
PIT,2021,PIT,2021021146,PIT,WSH,HOME,20220409,Team Level,all,0.408,0.5286,0.4954,3600.0,38.548,4.146,3.032,8.817,1.291,22.824,13.891,3.892,4.006,3.756,32.0,22.0,20.0,74.0,3.0,6.0,1.0,7.0,1.0,21.0,16.0,29.0,51.0,4.0,11.0,33.0,33.0,9.0,9.0,37.0,12.0,5.0,1.328,1.381,1.437,2.0,0.0,1.0,71.799,54.0,52.707,2.0,0.643,1.421,1.421,3.368,3.243,3.069,41.29,6.016,2.485,9.24,1.385,19.714,16.162,5.366,6.153,5.496,45.0,10.0,11.0,66.0,6.0,6.0,0.0,8.0,2.0,14.0,19.0,39.0,49.0,4.0,11.0,36.0,39.0,8.0,6.0,40.0,5.0,10.0,0.984,0.512,4.52,1.0,2.0,3.0,68.203,55.0,56.642,4.0,0.577,1.371,1.371,5.222,5.349,4.926
PIT,2021,PIT,2021020922,PIT,NYI,AWAY,20220412,Team Level,all,0.6704,0.5231,0.5455,3900.0,38.402,3.562,2.545,9.538,1.366,21.493,15.496,3.429,3.628,3.491,47.0,7.0,14.0,68.0,4.0,6.0,1.0,2.0,2.0,20.0,20.0,43.0,50.0,3.0,6.0,25.0,17.0,5.0,24.0,45.0,6.0,3.0,1.625,0.68,1.257,3.0,0.0,1.0,68.249,54.0,53.905,12.0,0.549,0.988,0.988,3.123,3.179,3.127,31.23,1.751,1.87,8.002,1.015,17.983,14.379,1.745,1.736,1.73,37.0,8.0,17.0,62.0,4.0,0.0,0.0,6.0,2.0,18.0,15.0,33.0,41.0,5.0,10.0,33.0,16.0,4.0,22.0,40.0,5.0,0.0,1.238,0.514,0.0,3.0,1.0,0.0,62.241,45.0,45.159,9.0,0.396,0.0,0.0,2.147,2.127,2.119
PIT,2021,PIT,2021021185,PIT,NYI,HOME,20220414,Team Level,all,0.6512,0.4188,0.4302,3600.0,29.121,4.274,1.847,6.079,0.772,13.179,10.85,4.154,4.266,4.152,28.0,9.0,12.0,49.0,6.0,2.0,0.0,7.0,1.0,12.0,9.0,22.0,31.0,4.0,10.0,26.0,24.0,11.0,5.0,24.0,9.0,4.0,0.793,1.139,2.342,2.0,2.0,2.0,51.704,37.0,38.177,2.0,0.386,0.435,0.435,4.224,4.237,4.203,34.711,2.289,2.398,8.437,1.173,19.821,14.883,2.251,2.274,2.236,39.0,10.0,19.0,68.0,3.0,4.0,0.0,9.0,0.0,15.0,18.0,36.0,46.0,3.0,6.0,29.0,33.0,4.0,1.0,43.0,5.0,1.0,1.233,0.85,0.205,2.0,1.0,0.0,65.497,49.0,47.694,0.0,0.536,0.424,0.424,2.401,2.386,2.357
PIT,2021,PIT,2021021264,PIT,PHI,AWAY,20220424,Team Level,all,0.3696,0.5221,0.5149,3600.0,38.048,2.422,2.729,8.808,1.234,21.229,15.578,2.366,2.429,2.374,38.0,14.0,19.0,71.0,1.0,1.0,0.0,15.0,2.0,18.0,15.0,37.0,51.0,3.0,6.0,36.0,12.0,9.0,9.0,41.0,10.0,1.0,0.992,1.093,0.337,0.0,0.0,1.0,69.284,52.0,51.268,9.0,0.61,0.028,0.028,3.004,3.014,2.94,36.124,4.131,2.665,8.762,1.231,18.738,13.472,3.811,4.097,3.784,43.0,6.0,16.0,65.0,4.0,5.0,1.0,14.0,0.0,12.0,14.0,39.0,45.0,2.0,4.0,36.0,24.0,6.0,7.0,33.0,11.0,5.0,0.909,1.612,1.611,0.0,2.0,2.0,66.712,49.0,49.62,6.0,0.579,1.086,1.086,3.624,3.622,3.568
PIT,2021,PIT,2021021169,PIT,CBJ,HOME,20220429,Team Level,all,0.5375,0.5175,0.5702,3600.0,47.972,5.015,3.342,10.284,1.597,25.986,18.776,4.901,5.062,4.947,50.0,15.0,9.0,74.0,5.0,5.0,1.0,9.0,3.0,22.0,21.0,45.0,60.0,7.0,14.0,39.0,18.0,15.0,7.0,49.0,10.0,6.0,1.533,1.266,2.215,3.0,1.0,1.0,79.704,65.0,67.189,2.0,0.705,0.729,0.729,4.991,5.058,4.98,36.269,4.315,2.846,7.744,1.198,18.801,14.096,4.137,4.255,4.08,36.0,13.0,20.0,69.0,3.0,5.0,1.0,10.0,1.0,18.0,12.0,33.0,46.0,5.0,10.0,22.0,16.0,6.0,2.0,38.0,4.0,7.0,1.176,0.484,2.655,0.0,0.0,3.0,64.053,49.0,47.446,0.0,0.658,1.136,1.136,3.836,3.787,3.707
PIT,2022,PIT,2022020081,PIT,CBJ,AWAY,20221022,Team Level,all,0.5818,0.5403,0.5652,3600.0,37.002,3.628,2.819,8.943,1.325,20.862,14.423,3.415,3.848,3.617,39.0,13.0,15.0,67.0,6.0,8.0,3.0,6.0,0.0,16.0,16.0,33.0,46.0,1.0,2.0,40.0,12.0,7.0,4.0,39.0,7.0,6.0,0.914,0.856,1.858,3.0,0.0,3.0,68.636,52.0,53.254,1.0,0.625,1.717,1.717,2.535,2.623,2.584,29.081,2.608,2.065,6.433,0.875,15.992,12.028,2.553,2.551,2.499,32.0,8.0,17.0,57.0,3.0,1.0,0.0,9.0,3.0,8.0,16.0,29.0,37.0,3.0,6.0,35.0,31.0,10.0,5.0,30.0,7.0,3.0,0.849,0.861,0.898,0.0,1.0,2.0,55.745,40.0,39.063,0.0,0.441,0.349,0.349,2.7,2.646,2.631
PIT,2022,PIT,2022020208,PIT,WSH,AWAY,20221109,Team Level,all,0.5426,0.4915,0.5,3600.0,29.67,2.968,2.126,6.769,1.038,15.747,12.351,2.919,3.109,3.057,28.0,13.0,17.0,58.0,4.0,1.0,0.0,8.0,1.0,13.0,14.0,24.0,37.0,5.0,13.0,27.0,32.0,16.0,9.0,28.0,11.0,2.0,0.71,1.411,0.847,2.0,1.0,1.0,62.222,41.0,43.359,7.0,0.453,0.114,0.114,3.308,3.468,3.432,28.88,2.502,2.012,6.771,0.949,16.3,12.466,2.472,2.357,2.328,25.0,16.0,19.0,60.0,1.0,0.0,0.0,2.0,1.0,19.0,18.0,24.0,40.0,4.0,11.0,26.0,36.0,9.0,7.0,30.0,9.0,2.0,0.961,1.047,0.494,0.0,0.0,1.0,55.781,41.0,38.767,4.0,0.439,0.0,0.0,2.941,2.773,2.74
PIT,2022,PIT,2022020324,PIT,PHI,AWAY,20221125,Team Level,all,0.6665,0.5556,0.5,3600.0,28.933,3.155,2.351,6.391,0.872,14.699,10.532,3.044,3.406,3.285,29.0,9.0,22.0,60.0,4.0,3.0,1.0,4.0,1.0,10.0,16.0,25.0,34.0,5.0,11.0,29.0,28.0,3.0,7.0,26.0,9.0,3.0,0.79,1.153,1.212,2.0,1.0,1.0,66.498,38.0,41.367,5.0,0.534,0.342,0.342,3.347,3.606,3.554,27.921,1.579,1.592,6.843,1.066,13.962,12.959,1.571,1.442,1.435,30.0,8.0,10.0,48.0,1.0,1.0,0.0,5.0,1.0,7.0,23.0,29.0,37.0,6.0,15.0,17.0,42.0,9.0,11.0,31.0,7.0,0.0,0.777,0.802,0.0,1.0,0.0,0.0,43.004,38.0,34.475,9.0,0.328,0.046,0.134,1.773,1.619,1.613
PIT,2022,PIT,2022020352,PIT,CAR,HOME,20221129,Team Level,all,0.4439,0.4483,0.4205,3740.0,27.048,2.462,1.963,6.391,0.922,14.196,11.065,2.358,2.369,2.269,32.0,5.0,15.0,52.0,2.0,3.0,0.0,6.0,0.0,15.0,11.0,30.0,35.0,2.0,4.0,27.0,49.0,11.0,10.0,26.0,8.0,3.0,0.715,1.027,0.72,1.0,0.0,1.0,50.384,37.0,35.923,8.0,0.417,0.478,0.478,2.402,2.311,2.276,35.858,3.084,2.538,8.628,1.207,20.204,15.338,3.003,3.217,3.131,39.0,12.0,13.0,64.0,3.0,4.0,2.0,6.0,0.0,21.0,17.0,36.0,48.0,2.0,4.0,30.0,23.0,15.0,15.0,39.0,7.0,5.0,0.939,0.85,1.295,0.0,1.0,2.0,65.3,51.0,51.759,6.0,0.535,1.074,1.074,2.545,2.606,2.559
